date,price,price_diff,price_pct_change,Event,Description,Category
2021-09-07,71.52,-0.9100000000000108,-0.012563854756316606,,,
2021-09-08,72.36,0.8400000000000034,0.011744966442952975,,,
2021-09-09,71.32,-1.0400000000000063,-0.014372581536760687,,,
2021-09-10,72.44,1.1200000000000045,0.015703869882220944,,,
2021-09-13,72.97,0.5300000000000011,0.00731639977912768,,,
2021-09-14,73.05,0.0799999999999983,0.001096340962039255,,,
2021-09-15,74.84,1.7900000000000063,0.024503764544832496,,,
2021-09-16,75.14,0.29999999999999716,0.004008551576696995,,,
2021-09-17,74.64,-0.5,-0.006654245408570625,,,
2021-09-20,73.59,-1.0499999999999972,-0.014067524115755625,,,
2021-09-21,73.65,0.060000000000002274,0.0008153281695881809,,,
2021-09-22,75.5,1.8499999999999943,0.02511880515953835,,,
2021-09-23,76.44,0.9399999999999977,0.012450331125827718,,,
2021-09-24,77.42,0.980000000000004,0.012820512820512775,,,
2021-09-27,78.85,1.4299999999999926,0.018470679411004776,,,
2021-09-28,78.3,-0.5499999999999972,-0.0069752694990488084,,,
2021-09-29,77.86,-0.4399999999999977,-0.005619412515964206,,,
2021-09-30,77.81,-0.04999999999999716,-0.0006421782686873989,,,
2021-10-01,79.4,1.5900000000000034,0.020434391466392476,Post-COVID Demand Recovery,Reopening economies + supply constraints.,Economic Shock
2021-10-04,81.44,2.039999999999992,0.025692695214105665,,,
2021-10-05,82.72,1.2800000000000011,0.015717092337917515,,,
2021-10-06,81.39,-1.3299999999999983,-0.016078336557059925,,,
2021-10-07,82.34,0.9500000000000028,0.011672195601425184,,,
2021-10-08,82.17,-0.1700000000000017,-0.00206461015302406,,,
2021-10-11,83.75,1.5799999999999983,0.01922842886698306,,,
2021-10-12,83.53,-0.21999999999999886,-0.0026268656716418315,,,
2021-10-13,83.53,0.0,0.0,,,
2021-10-14,83.86,0.3299999999999983,0.003950676403687181,,,
2021-10-15,84.67,0.8100000000000023,0.009658955401860236,,,
2021-10-18,84.13,-0.5400000000000063,-0.006377701665288837,,,
2021-10-19,85.02,0.8900000000000006,0.010578866040651391,,,
2021-10-20,85.76,0.7400000000000091,0.008703834391907916,,,
2021-10-21,84.58,-1.1800000000000068,-0.013759328358209033,,,
2021-10-22,85.43,0.8500000000000085,0.010049657129345135,,,
2021-10-25,84.85,-0.5800000000000125,-0.006789184127355852,,,
2021-10-26,85.11,0.2600000000000051,0.00306423099587505,,,
2021-10-27,84.12,-0.9899999999999949,-0.011632005639760301,,,
2021-10-28,83.4,-0.7199999999999989,-0.008559201141226769,,,
2021-10-29,83.1,-0.30000000000001137,-0.003597122302158362,,,
2021-11-01,84.51,1.4100000000000108,0.016967509025271,,,
2021-11-02,84.42,-0.09000000000000341,-0.0010649627263046302,,,
2021-11-03,81.1,-3.3200000000000074,-0.039327173655531955,,,
2021-11-04,80.15,-0.9499999999999886,-0.011713933415536282,,,
2021-11-05,82.43,2.280000000000001,0.028446662507797926,,,
2021-11-08,83.22,0.789999999999992,0.00958388936066945,,,
2021-11-09,84.52,1.2999999999999972,0.015621244893054609,,,
2021-11-10,82.91,-1.6099999999999994,-0.01904874585896832,,,
2021-11-11,83.4,0.4900000000000091,0.005910022916415514,,,
2021-11-12,82.9,-0.5,-0.005995203836930418,,,
2021-11-15,81.94,-0.960000000000008,-0.011580217129071313,,,
2021-11-16,82.85,0.9099999999999966,0.011105687088113214,,,
2021-11-17,80.67,-2.1799999999999926,-0.026312613156306508,,,
2021-11-18,82.45,1.7800000000000011,0.022065203917193577,,,
2021-11-19,80.24,-2.210000000000008,-0.026804123711340333,,,
2021-11-22,80.97,0.730000000000004,0.009097706879362066,,,
2021-11-23,83.43,2.460000000000008,0.030381622823268062,,,
2021-11-24,82.37,-1.0600000000000023,-0.01270526189620047,,,
2021-11-25,82.05,-0.3200000000000074,-0.003884909554449534,,,
2021-11-26,72.37,-9.679999999999993,-0.11797684338817782,,,
2021-11-29,73.34,0.9699999999999989,0.013403343927041567,,,
2021-11-30,70.86,-2.480000000000004,-0.03381510771748031,,,
2021-12-01,69.53,-1.3299999999999983,-0.018769404459497596,,,
2021-12-02,70.56,1.0300000000000011,0.014813749460664383,,,
2021-12-03,70.71,0.14999999999999147,0.002125850340136015,,,
2021-12-06,73.38,2.6700000000000017,0.03775986423419608,,,
2021-12-07,75.54,2.160000000000011,0.029435813573180925,,,
2021-12-08,75.94,0.3999999999999915,0.005295207836907512,,,
2021-12-09,74.1,-1.8400000000000034,-0.024229654990782223,,,
2021-12-10,74.98,0.8800000000000097,0.01187584345479098,,,
2021-12-13,74.12,-0.8599999999999994,-0.011469725260069397,,,
2021-12-14,73.37,-0.75,-0.0101187263896384,,,
2021-12-15,73.71,0.3399999999999892,0.004634046613056997,,,
2021-12-16,74.64,0.9300000000000068,0.012617012617012646,,,
2021-12-17,72.97,-1.6700000000000017,-0.022374062165058994,,,
2021-12-20,70.51,-2.4599999999999937,-0.03371248458270515,,,
2021-12-21,72.85,2.339999999999989,0.033186782016735084,,,
2021-12-22,74.69,1.8400000000000034,0.025257378174330825,,,
2021-12-23,76.26,1.5700000000000074,0.021020216896505683,,,
2021-12-24,75.24,-1.0200000000000102,-0.013375295043273172,,,
2021-12-29,78.63,3.3900000000000006,0.045055821371610794,,,
2021-12-30,78.61,-0.01999999999999602,-0.00025435584382549337,,,
2021-12-31,77.24,-1.3700000000000045,-0.017427808166899927,,,
